ds,yhat,yhat_lower,yhat_upper,metric
2020-01-08,1142.9140831662962,150.721350239199,2075.079462998901,txn_count
2020-01-09,1274.1816871295969,322.1376082387616,2140.6985595244955,txn_count
2020-01-10,1272.694615750757,394.38664178366594,2241.3225989102225,txn_count
2020-01-11,1881.379268923997,1004.3834984366572,2752.6119913946554,txn_count
2020-01-12,2454.4061916788223,1563.7214961409052,3361.3319819737585,txn_count
2020-01-13,2519.4025994678536,1634.4169386123294,3435.982104239634,txn_count
2020-01-14,1230.970293912632,266.28585191294684,2114.0719476609356,txn_count
2020-01-15,844.3744880215345,-21.313398937106843,1742.6545262895675,txn_count
2020-01-16,1055.1722951466686,128.55437832497682,1976.8982258002125,txn_count
2020-01-17,1127.194579342692,165.87543201725802,2034.5380788293912,txn_count
2020-01-18,1802.3974081832862,937.0273689910169,2730.466928799408,txn_count
2020-01-19,2434.1806820524143,1507.4867221835307,3354.033157676358,txn_count
2020-01-20,2549.6100979591074,1610.2197910142127,3482.290739129392,txn_count
2020-01-21,1302.9397483884477,350.35224440740615,2177.7838493910535,txn_count
2020-01-22,949.2993249510544,40.328380737109605,1909.943217823469,txn_count
2020-01-23,1184.3179700240903,248.58453607178845,2035.0234545526187,txn_count
2020-01-24,1272.0955892763334,343.08063820080366,2194.121818107267,txn_count
2020-01-25,1955.0398049495645,1030.9045927996801,2843.4303316668065,txn_count
2020-01-26,2587.1662715764123,1619.2114068561734,3504.444568829519,txn_count
2020-01-27,2696.2990563372878,1771.5208202437468,3626.951845819246,txn_count
2020-01-28,1437.5689955253154,516.3025376177761,2356.8186803971907,txn_count
2020-01-29,1067.0746580672437,114.97283040468032,1981.896811926809,txn_count
2020-01-30,1281.478652930175,350.42927629524667,2218.98863212833,txn_count
2020-01-31,1345.9507682671979,454.35546352642797,2266.292334179476,txn_count
2020-02-01,2003.9769926021477,1057.2981523141164,2939.9282502060914,txn_count
2020-02-02,2610.632491222715,1674.981740897562,3545.1524779569577,txn_count
2020-02-03,2694.756217150448,1753.495363431875,3599.1617690312833,txn_count
2020-02-04,1412.4254943280391,491.6347050301595,2335.141905564797,txn_count
2020-02-05,1020.5957623805607,81.91607073931088,1914.4027470678236,txn_count
2020-02-06,1216.6786662748868,363.9369882377248,2122.9855017468935,txn_count
2020-02-07,1266.4703707668068,325.0951530547265,2165.429388294862,txn_count
2020-02-08,1913.9492478846591,999.0911970457579,2841.621768636258,txn_count
2020-02-09,2514.5415074382418,1581.9431975870964,3435.971147735117,txn_count
2020-02-10,2597.2921824805044,1617.6311388452107,3582.603055762459,txn_count
2020-02-11,1318.3399381027239,367.8307615826647,2263.2914180007674,txn_count
2020-02-12,934.5607286264099,2.880522267189675,1803.4912103818847,txn_count
2020-02-13,1143.1532656118554,246.1230084627801,2041.2031898901048,txn_count
2020-02-14,1209.5778737378312,302.87987777895927,2074.899149201548,txn_count
2020-02-15,1877.3675086177698,968.2161186512174,2859.5687388878346,txn_count
2020-02-16,2501.4090723373292,1569.034902380731,3336.4180714579134,txn_count
2020-02-17,2610.1319574080712,1642.690816037461,3563.3590432176234,txn_count
2020-02-18,1359.0017743910569,447.39613717221675,2286.2308235354903,txn_count
2020-02-19,1004.1837535848917,129.3439472911215,1904.7871246722807,txn_count
2020-02-20,1242.1482480867662,360.5362416731219,2212.5590376142063,txn_count
2020-02-21,1337.6293871949526,398.59756118250857,2255.041452069721,txn_count
2020-02-22,2033.4551507077958,1063.6180620919113,3011.038586184336,txn_count
2020-02-23,2683.8465319397674,1831.1879994856147,3569.4240485551304,txn_count
2020-02-24,2816.6222994658815,1911.1070671426658,3725.162740058109,txn_count
2020-02-25,1586.7069476461506,589.0088121260534,2562.2292563850338,txn_count
2020-02-26,1249.806028166532,265.7101746386942,2187.830332575458,txn_count
2020-02-27,1502.0210583262992,561.2351787998645,2466.279595415213,txn_count
2020-02-28,1607.8149002113496,664.5246003265769,2549.145963121188,txn_count
2020-03-01,2962.2677569581347,2030.8857203681164,3886.5347208795624,txn_count
2020-03-02,3092.9337804596494,2191.9077463090834,4028.1826279760544,txn_count
2020-03-03,1856.899794231238,850.4151646349106,2820.853299120009,txn_count
2020-03-04,1510.0935465101122,525.7601418200583,2382.6899851436324,txn_count
2020-03-05,1748.9209954773924,753.3227954231083,2713.9412601091085,txn_count
2020-03-06,1838.2213550164379,926.0535632730495,2677.794531386242,txn_count
2020-03-07,2521.089343832538,1587.3670407150971,3446.9472411077327,txn_count
2020-03-08,3152.162634404919,2237.773917643229,4155.380607171314,txn_count
2020-03-09,3259.8114883317317,2347.3896776161605,4121.520462530432,txn_count
2020-03-10,1999.6286732744088,1045.362620000797,3014.0211901196903,txn_count
2020-03-11,1628.0844337469246,704.8328927309287,2502.2765128833894,txn_count
2020-03-12,1842.119327567726,949.5833724192374,2776.0798932709567,txn_count
2020-03-13,1907.0864599564193,931.8721856969596,2835.104911533497,txn_count
2020-03-14,2566.5619466243134,1623.3817798138514,3504.2267428049654,txn_count
2020-03-15,3175.6218964967597,2247.7400459193686,4092.9678761782807,txn_count
2020-03-16,3263.023089590143,2353.8515210129226,4265.982756054124,txn_count
2020-03-17,1984.6856292978425,1104.3182144904183,2879.4250967862163,txn_count
2020-03-18,1597.3424553657253,689.3043707811719,2520.8540852821066,txn_count
2020-03-19,1798.1285932109618,894.1095719255634,2672.440692855208,txn_count
2020-03-20,1852.5216827696188,925.4384878649295,2815.7427562782595,txn_count
2020-03-21,2504.152578755727,1619.1364855978454,3367.84591578736,txn_count
2020-03-22,3108.084226158852,2181.224383542786,4045.313514584378,txn_count
2020-03-23,3192.995856849117,2248.4959636112544,4084.336860471368,txn_count
2020-03-24,1914.670619542456,973.349366218044,2864.5413954628607,txn_count
2020-03-25,1529.6513314093268,586.6959428892873,2398.6945611588567,txn_count
2020-03-26,1734.8370049208559,866.4608641459776,2712.9539636096765,txn_count
2020-03-27,1795.4314542228997,900.1582179830847,2664.6159115867417,txn_count
2020-03-28,2454.7625247621436,1609.9539286415427,3303.337414956892,txn_count
2020-03-29,3067.569899725394,2164.7248661010844,4013.7695334542395,txn_count
2020-03-30,3162.198284074696,2276.0581134477875,4118.550213008034,txn_count
2020-03-31,1894.0938448946504,1051.741755715978,2739.312699507166,txn_count
2020-04-01,1519.4683803304124,592.9572419540053,2444.049633705695,txn_count
2020-04-02,1734.903677427113,819.0356022912415,2655.1601158905964,txn_count
2020-04-03,1805.3071964682188,843.5464200762345,2705.0143505962606,txn_count
2020-04-04,2473.7374889959124,1545.9948728281713,3409.87881422682,txn_count
2020-04-05,3094.6971984555294,2164.1487240997085,4040.1992127379813,txn_count
2020-04-06,3196.3303726705294,2299.6293523790905,4132.682405208694,txn_count
2020-04-07,1933.9219284688638,997.0590546711471,2781.5768057223045,txn_count
2020-04-08,1563.5637342761215,713.3401879905044,2509.2213413706154,txn_count
2020-04-09,1781.7597946943458,847.4053598977424,2687.5493339915542,txn_count
2020-04-10,1853.3817257979458,864.639855241928,2779.189340490827,txn_count
2020-04-11,2521.493003413744,1653.4752320043767,3417.803974670104,txn_count
2020-04-12,3140.639928563674,2223.314401790646,4110.634691863533,txn_count
2020-04-13,3239.0461502329777,2330.8115406465167,4109.577128094817,txn_count
2020-04-14,1972.1087080763605,1069.5000797042117,2873.613666126521,txn_count
2020-04-15,1596.0601898399095,695.386335754844,2604.03838720964,txn_count
2020-04-16,1807.5696187952612,881.74019621601,2602.660301611127,txn_count
2020-04-17,1871.6933892433142,1022.3243342838362,2702.3307730495026,txn_count
2020-04-18,2531.6948559349603,1641.8936567430933,3454.0653909540288,txn_count
2020-04-19,3142.3306360925303,2165.0251880022447,4086.639697471402,txn_count
2020-04-20,3232.040566911779,2304.639467660757,4176.311570366883,txn_count
2020-04-21,1956.4393698756244,1067.5296243253295,2899.9988853246145,txn_count
2020-04-22,1571.9746900627847,683.7970927138393,2488.7363369930786,txn_count
2020-04-23,1775.5241831409091,790.0753021888895,2676.687238875322,txn_count
2020-04-24,1832.3430091402856,930.0286976060377,2731.388739105186,txn_count
2020-04-25,2485.8803645833523,1537.030617965342,3456.8409693481685,txn_count
2020-04-26,3091.063122794918,2113.0737135055438,4036.075068781477,txn_count
2020-04-27,3176.483523725895,2315.8572057148995,4102.322936432778,txn_count
2020-04-28,1897.8889523519847,955.0571840270314,2801.1865429923505,txn_count
2020-04-29,1511.8384532396988,580.3830603744846,2373.145821289158,txn_count
2020-04-30,1715.298627378087,812.855631764296,2653.0144385394938,txn_count
2020-05-01,1773.5902406624155,829.5802385499342,2681.6399341858696,txn_count
2020-05-02,2430.2041449413737,1476.3802483232314,3407.5249032131283,txn_count
2020-05-03,3040.0845523536527,2187.531631762149,3992.6153152673855,txn_count
2020-05-04,3131.816578705463,2254.488553289797,4052.510286475517,txn_count
2020-05-05,1861.116074661054,932.2538555767495,2769.2598416360315,txn_count
2020-05-06,1484.486378343492,623.7632567529105,2488.5064055567964,txn_count
2020-05-07,1698.8146288093199,779.1123660184444,2624.772614824174,txn_count
2020-05-08,1769.3189704812426,828.9758676957528,2646.533090717888,txn_count
2020-05-09,2439.365257290894,1549.9679693426824,3339.6520959175978,txn_count
2020-05-10,3063.7513114825124,2094.9820169320155,3973.4244571603326,txn_count
2020-05-11,3170.89567209495,2225.827567814863,4086.8496005544953,txn_count
2020-05-12,1916.3288745895684,974.8101020348304,2819.5967878339834,txn_count
2020-05-13,1556.351919319856,538.3625129654339,2522.4171759252795,txn_count
2020-05-14,1787.634591563791,829.6621907923254,2744.5474958869586,txn_count
2020-05-15,1875.1649832830649,1028.5960380850315,2827.810100255292,txn_count
2020-05-16,2562.068839766311,1678.5945154646001,3490.5286013543396,txn_count
2020-05-17,3202.8967926447067,2292.1828733265274,4149.145686793948,txn_count
2020-05-18,3325.8164107639327,2412.88690059322,4239.206918317761,txn_count
2020-05-19,2086.1070949837494,1176.7712815554926,3069.3481111791198,txn_count
2020-05-20,1739.82244605484,826.8345903764974,2651.405076429692,txn_count
2020-05-21,1983.39272544096,1077.3824925925023,2834.349011186369,txn_count
2020-05-22,2081.5787021256156,1181.8615213809894,3010.0302019328747,txn_count
2020-05-23,2777.295437047398,1887.8645434333907,3663.866999221432,txn_count
2020-05-24,3424.9039818530714,2528.8549143289174,4438.435091593356,txn_count
2020-05-25,3552.4078269129022,2695.7760823826347,4497.716832744884,txn_count
2020-05-26,2314.952018318119,1458.1495096715742,3253.7703698441514,txn_count
2020-05-27,1968.4894598150527,1026.525139363529,2905.4846234464785,txn_count
2020-05-28,2209.386902384698,1268.6028468604986,3124.181232881406,txn_count
2020-05-29,2302.381797198658,1338.1500217737841,3244.514471511531,txn_count
2020-05-30,2990.4084498257544,2022.1491079148184,3951.7564467552684,txn_count
2020-05-31,3627.891346248741,2751.827666490736,4474.842288303038,txn_count
2020-06-01,3742.9423911486274,2831.0930567528317,4598.936572525469,txn_count
2020-06-02,2490.859899234299,1589.8618241078586,3404.6977582721543,txn_count
2020-06-03,2127.793795842422,1063.7135784416619,3093.9532205484866,txn_count
2020-06-04,2350.3494922669843,1464.5474250327825,3194.26517068012,txn_count
2020-06-05,2423.541599440329,1479.1023416713638,3333.0056177211836,txn_count
2020-06-06,3090.615932932608,2200.701494763754,4004.6973324735877,txn_count
2020-06-07,3706.337723480534,2831.369173770094,4574.766100783861,txn_count
2020-06-08,3799.182846079566,2873.2167199571886,4757.583867650569,txn_count
2020-06-09,2524.830009561694,1621.3594407894723,3526.407277420314,txn_count
2020-06-10,2139.8184911755575,1244.1704615393758,3093.035102001738,txn_count
2020-06-11,2341.1440349533614,1495.062041716715,3304.6927160852083,txn_count
2020-06-12,2394.204252392297,1481.5810915695954,3311.839750554549,txn_count
2020-06-13,3042.6121713515613,2149.2497420639793,4000.899490199176,txn_count
2020-06-14,3641.476053262767,2769.685347889121,4557.112580263221,txn_count
2020-06-15,3719.5825054919433,2806.9899408297815,4653.258210268541,txn_count
2020-06-16,2432.8810464924627,1566.679905711348,3312.8626708405186,txn_count
2020-06-17,2038.1349201059745,1125.2750784053592,2910.481793425135,txn_count
2020-06-18,2232.5109792054036,1342.8945054351868,3161.6103333221167,txn_count
2020-06-19,2281.520162351996,1277.9520458856332,3154.58756393513,txn_count
2020-06-20,2928.827372102676,2005.9427393708695,3875.1690982191144,txn_count
2020-06-21,3529.529010090889,2606.3822539997814,4446.898979742557,txn_count
2020-06-22,3612.335297997657,2686.5043083693577,4552.091848624418,txn_count
2020-06-23,2333.0556078196505,1410.2562636879022,3267.1469286811816,txn_count
2020-06-24,1948.2516234772702,1033.0240894956164,2879.9349007766114,txn_count
2020-06-25,2154.8311379453085,1158.3165462781053,3117.7067332067895,txn_count
2020-06-26,2217.9939505965685,1349.1423213397122,3080.5321586505092,txn_count
2020-06-27,2881.0485719295775,1942.453834191521,3817.5689034496118,txn_count
2020-06-28,3498.697848325368,2606.2062880920976,4364.2046469190955,txn_count
2020-06-29,3599.2304552223577,2699.5754365509506,4495.7986766391505,txn_count
2020-06-30,2338.016267131138,1385.5559227333154,3250.4137925813125,txn_count
2020-07-01,1971.1701823131652,1019.095434730091,2804.6861276317604,txn_count
2020-07-02,2195.1569389365395,1249.9266385743344,3107.8878324573375,txn_count
2020-07-03,2274.7481037199304,1362.5761393094024,3260.85299570394,txn_count
2020-07-04,2952.8496478069865,2122.198757330418,3893.3040578957643,txn_count
2020-07-05,3583.7979292695336,2647.229703413501,4506.556823960783,txn_count
2020-07-06,3695.560744829406,2747.40860247406,4590.220841616618,txn_count
2020-07-07,2443.2411889618897,1518.3211113131883,3384.846414956159,txn_count
2020-07-08,2082.748651590096,1148.8834541176373,2989.8627616638596,txn_count
2020-07-09,2310.409275376149,1348.8275132091837,3243.185891582255,txn_count
2020-07-10,2390.9268757778477,1474.770401802584,3272.6917909526314,txn_count
2020-07-11,3067.212604080602,2170.600086435965,3941.6214553820623,txn_count
2020-07-12,3693.6810866660608,2773.1685425331334,4595.743727408207,txn_count
2020-07-13,3798.449668527191,2880.9458005054385,4673.36400067765,txn_count
2020-07-14,2536.8385183144387,1580.566308464672,3440.3330421107617,txn_count
2020-07-15,2165.03599940245,1307.0838152332028,3067.6086843463518,txn_count
2020-07-16,2379.701754451083,1446.756594580464,3351.260004395441,txn_count
2020-07-17,2445.9186837140687,1412.0728722291467,3396.936103468921,txn_count
2020-07-18,3107.0123209668936,2240.0076708422657,4040.069951661089,txn_count
2020-07-19,3717.835605072454,2779.345846946098,4702.625927379093,txn_count
2020-07-20,3806.955974397182,2851.0023024531138,4726.802778089989,txn_count
2020-07-21,2530.142867162569,1678.0399304231569,3485.5481583752967,txn_count
2019-01-01,167758.54357361345,103430.39904261104,236748.81593364666,total_spend
2019-01-02,131083.95061455388,66410.06468524871,202076.76923427844,total_spend
2019-01-03,137883.55505562972,67306.5744502337,204910.69343827607,total_spend
2019-01-04,131037.04711513479,60946.98663078779,198796.12375882064,total_spend
2019-01-05,168871.8982076436,102467.91172424919,234948.50100906548,total_spend
2019-01-06,200293.23473347892,134784.5872845059,264909.9878376963,total_spend
2019-01-07,202630.6228527493,133768.24874902552,273439.53114568844,total_spend
2019-01-08,107313.01245946798,39250.1113700174,175973.70804367555,total_spend
2019-01-09,76193.04537811679,6996.533713420296,142721.70059859124,total_spend
2019-01-10,88816.53758823097,20784.493033976232,153288.06329238773,total_spend
2019-01-11,87950.68416287862,21104.277112161413,157718.77038378347,total_spend
2019-01-12,131812.19589389954,67258.84856696149,197738.9103577684,total_spend
2019-01-13,169199.39720917432,103120.38020733262,234016.72337893155,total_spend
2019-01-14,177341.09533231054,111900.37835260422,244873.78402606153,total_spend
2019-01-15,87573.42473410087,24443.462857646024,156451.1142790695,total_spend
2019-01-16,61665.83277559826,-11019.303609965269,125092.41373076651,total_spend
2019-01-17,79091.98312598791,15117.078145561489,142894.61014003225,total_spend
2019-01-18,82559.09901680356,16424.621681834233,145109.19670446476,total_spend
2019-01-19,130236.93581183864,63078.323789571616,196065.7140672356,total_spend
2019-01-20,170890.40047747828,99435.49053467493,240188.6761227163,total_spend
2019-01-21,181728.623511035,110841.46046587313,249735.40004584147,total_spend
2019-01-22,94081.69057934136,26718.52107129955,160092.15749789766,total_spend
2019-01-23,69726.2103527985,424.0481182213581,130662.91756336861,total_spend
2019-01-24,88155.51266805746,21216.808288160613,153280.041231187,total_spend
2019-01-25,92108.0230619453,25563.870269252926,157409.4698710619,total_spend
2019-01-26,139795.03282676384,72885.3117242433,205601.25993325107,total_spend
2019-01-27,180031.91671871956,108273.50208306615,247598.55056291656,total_spend
2019-01-28,190085.64234162666,121168.61999059038,256627.25920970063,total_spend
2019-01-29,101349.81982767313,33652.57698869983,169807.1502131982,total_spend
2019-01-30,75668.51149305557,7906.2890348913315,141585.5561439156,total_spend
2019-01-31,92604.63953518785,25483.392660942547,159547.84650118867,total_spend
2019-02-01,94966.58137886402,27257.332139626153,163665.7443033929,total_spend
2019-02-02,141034.21397998152,74931.77778514182,209491.80867753408,total_spend
2019-02-03,179688.4989455394,105498.76755732993,244598.61178492758,total_spend
2019-02-04,188257.4888948502,121212.47769812803,254515.37866073864,total_spend
2019-02-05,98190.03590566602,31741.673039085876,161869.5760384475,total_spend
2019-02-06,71378.44925401242,3022.050206240074,139203.52690081214,total_spend
2019-02-07,87425.96228811942,19844.41262494158,155229.26316824742,total_spend
2019-02-08,89172.61450743214,27162.914317779425,157236.0582502115,total_spend
2019-02-09,134920.8202089461,65252.584622719085,203640.32410514684,total_spend
2019-02-10,173564.7196264878,108421.9590720244,242761.80379875968,total_spend
2019-02-11,182436.19096295277,118049.17139175146,248457.81199535058,total_spend
2019-02-12,92978.79631004688,24524.746553906334,154813.3934957862,total_spend
2019-02-13,67070.89518431893,1937.756010361703,133931.3390773472,total_spend
2019-02-14,84293.76740737887,11689.917999971894,152076.99440798117,total_spend
2019-02-15,87458.32841112981,20217.32437370602,154130.27115288202,total_spend
2019-02-16,134831.68201161295,65320.67705856381,206424.32279990203,total_spend
2019-02-17,175267.57719648405,107047.65623840418,246214.25141175484,total_spend
2019-02-18,186053.61586988394,120440.23638396876,256532.57585514814,total_spend
2019-02-19,98586.4518680214,34744.48344508647,167129.50202118687,total_spend
2019-02-20,74696.18190651073,5949.854966825092,144366.70314769342,total_spend
2019-02-21,93915.73759935959,28680.877164699607,159900.19647252976,total_spend
2019-02-22,99008.83033647446,29272.203963128475,166616.33832990323,total_spend
2019-02-23,148197.6647202835,82551.32679853338,217240.66015285187,total_spend
2019-02-24,190294.46067165403,123301.89347137141,255382.27737298142,total_spend
2019-02-25,202549.60774816028,138720.76505260816,270714.4888878983,total_spend
2019-02-26,116327.67255392182,46000.53581354163,188200.37464002546,total_spend
2019-02-27,93432.44453925986,25494.004870913253,160309.50328363647,total_spend
2019-02-28,113376.81837104834,43811.38543560323,185277.87912994626,total_spend
2019-03-01,118911.05821180076,51479.55405409767,181682.2261596442,total_spend
2019-03-02,168250.65776236032,101071.39950786717,242558.13249187387,total_spend
2019-03-03,210207.8385538743,146072.5849844804,275795.4433167408,total_spend
2019-03-04,222039.5168605931,155839.5543573569,286461.0245907624,total_spend
2019-03-05,135122.97061514726,65748.39876026868,201699.0115266823,total_spend
2019-03-06,111280.40565639954,44204.730080917,178078.21336751667,total_spend
2019-03-07,130048.2364896753,58125.523972715346,194448.02005698765,total_spend
2019-03-08,134204.6462928346,69020.42757350726,206255.03689118195,total_spend
2019-03-09,181996.66127365024,115107.33302793074,247159.24533462024,total_spend
2019-03-10,222270.80430820643,159129.3184768082,286842.18030473264,total_spend
2019-03-11,232320.1812680292,167294.34782705517,297986.0575879737,total_spend
2019-03-12,143559.25445682136,75596.80234734896,209619.8686430343,total_spend
2019-03-13,117847.52483097067,50830.22491097453,187624.11326265027,total_spend
2019-03-14,134757.9594649676,62528.18260260708,199886.55381267803,total_spend
2019-03-15,137103.74854166526,68687.60253641236,207106.48873207573,total_spend
2019-03-16,183164.64444756502,120062.20064412948,246972.95186382218,total_spend
2019-03-17,221816.96292851475,156452.04072173507,291450.42098752566,total_spend
2019-03-18,230380.1120108713,163082.83241442058,297411.4101250194,total_spend
2019-03-19,140290.912453642,72443.24277674766,208568.21293836168,total_spend
2019-03-20,113426.9378038097,48714.50630448917,182203.96524990886,total_spend
2019-03-21,129374.71375403964,59936.736723126516,192088.47995566326,total_spend
2019-03-22,130956.3614173635,66852.8778259135,197617.62034241116,total_spend
2019-03-23,176455.93454651925,105292.84065281958,241020.5865891389,total_spend
2019-03-24,214749.5254677742,150822.80804046532,287972.1940936046,total_spend
2019-03-25,223151.99787109508,158793.99110332897,294355.1167245749,total_spend
2019-03-26,133091.6006026121,68646.61542640698,197902.31853566578,total_spend
2019-03-27,106433.67921109778,40304.86451204269,170591.51418556232,total_spend
2019-03-28,122749.31231312863,56229.48748367537,192650.01576476922,total_spend
2019-03-29,124842.443825831,58087.67082083275,191091.00676354574,total_spend
2019-03-30,170976.74705436337,107265.46438531476,235966.47654045536,total_spend
2019-03-31,210006.2811440057,144260.3142447321,280912.57195481873,total_spend
2019-04-01,219222.78414393877,149528.36129037023,284620.1049404231,total_spend
2019-04-02,130030.84343413645,58607.93840667773,195311.86868406943,total_spend
2019-04-03,104272.14780838386,34605.16925335631,174765.0683046815,total_spend
2019-04-04,121494.63696100298,56597.792114342454,185810.1798399432,total_spend
2019-04-05,124480.10949843095,62282.70913800827,190470.91895158656,total_spend
2019-04-06,171471.517020659,99342.24775286819,237191.4575873175,total_spend
2019-04-07,211303.99806940788,145768.02539243043,275814.99226724164,total_spend
2019-04-08,221252.49105472973,153985.23991575683,288104.0308157428,total_spend
2019-04-09,132707.16355658844,66346.73164804398,209192.1350685646,total_spend
2019-04-10,107497.86055049808,39873.78467055457,173442.85963424834,total_spend
2019-04-11,125163.38713103377,53448.89688441764,198948.7033253002,total_spend
2019-04-12,128479.18811054781,65873.94136629585,193634.34539011266,total_spend
2019-04-13,175684.65457218108,110907.58532622688,245858.96006402478,total_spend
2019-04-14,215614.1148062605,148970.74410336622,286361.5473066035,total_spend
2019-04-15,225544.35327586334,160551.45675461958,293218.7767281981,total_spend
2019-04-16,136869.90022229444,70124.67686583078,203021.73619321824,total_spend
2019-04-17,111427.30021482082,42243.98705695073,184965.14379733382,total_spend
2019-04-18,128764.18120514305,64418.98630200443,199309.99680093466,total_spend
2019-04-19,131666.6926119491,60511.88624764953,199757.44572822587,total_spend
2019-04-20,178386.54858458904,111293.23064858609,248301.29890307307,total_spend
2019-04-21,217771.73975076003,147778.4707605007,280467.8884846388,total_spend
2019-04-22,227113.76265032834,157479.30807820603,293746.7594915838,total_spend
2019-04-23,137822.61462682555,68738.147160048,201414.97791822572,total_spend
2019-04-24,111750.76712946175,46133.49063161338,182986.35040221445,total_spend
2019-04-25,128461.94318636265,58902.79100521181,198192.71489493336,total_spend
2019-04-26,130758.27121651312,65808.06306354048,204634.8160324225,total_spend
2019-04-27,176907.05448960882,112505.77835123168,249518.93864697524,total_spend
2019-04-28,215771.22223480587,148985.9827663275,285448.2953166689,total_spend
2019-04-29,224656.31388292267,160634.20107253577,292979.94040732784,total_spend
2019-04-30,134985.24614804913,67254.4678452286,198270.76488859757,total_spend
2019-05-01,108622.07756172118,42549.67750132691,173311.6686297116,total_spend
2019-05-02,125140.59768104213,64911.94448383491,200548.15046918314,total_spend
2019-05-03,127351.31438287845,57466.337287702234,193316.4375489123,total_spend
2019-05-04,173528.07991743725,108545.30308445846,241208.38376062765,total_spend
2019-05-05,212538.42278721332,142984.18103512248,287310.14808648487,total_spend
2019-05-06,221690.43820178427,149804.1787881444,290312.261928881,total_spend
2019-05-07,132407.4880191823,69487.42659161857,202805.4574315075,total_spend
2019-05-08,106551.9260112343,36145.28145757885,173281.6713368928,total_spend
2019-05-09,123693.67687935707,55830.84304416736,192708.82520266413,total_spend
2019-05-10,126637.24366328378,58898.26830789598,194780.9314806562,total_spend
2019-05-11,173648.3851328875,106563.5254746261,242524.93299824596,total_spend
2019-05-12,213584.53122678827,149349.7146115016,280257.5601642391,total_spend
2019-05-13,223741.78981393704,155185.95295273094,292008.2675896927,total_spend
2019-05-14,135529.79592900904,68754.03264408768,202940.29227180497,total_spend
2019-05-15,110795.6190865217,40085.26312387637,173586.6420777533,total_spend
2019-05-16,129092.55631856005,65542.02906654423,195264.8845865157,total_spend
2019-05-17,133207.38415240505,66937.79155210724,196293.41035723803,total_spend
2019-05-18,181387.3089918251,116184.8602394933,247315.9669082633,total_spend
2019-05-19,222470.681070785,154125.52217748758,283864.19539649156,total_spend
2019-05-20,233734.32156008523,162043.66305500918,295728.51981118997,total_spend
2019-05-21,146568.70949870432,82709.92993838836,214877.3761855083,total_spend
2019-05-22,122802.23887349889,56919.23947300769,191918.6443558366,total_spend
2019-05-23,141970.36749543974,72703.04096893287,205399.21907301884,total_spend
2019-05-24,146843.22425149078,80806.5121134486,219432.67274668923,total_spend
2019-05-25,195652.9070251027,130287.54395183029,260563.42091027857,total_spend
2019-05-26,237224.52889983283,173449.29935874013,306951.9412663245,total_spend
2019-05-27,248823.8544680355,182462.10964835613,313015.2431103975,total_spend
2019-05-28,161832.76511799372,95356.0268811591,226685.8934569239,total_spend
2019-05-29,138073.7560357097,76297.38603082644,208558.44492817062,total_spend
2019-05-30,157079.2793777057,82160.03202984153,229768.40938366784,total_spend
2019-05-31,161619.49364527306,96776.1731070468,228885.9189920811,total_spend
2019-06-01,209929.6458567058,146577.49797704702,278527.63321747637,total_spend
2019-06-02,250841.13951553524,183293.569979106,314559.3747102536,total_spend
2019-06-03,261629.12683876604,192790.60167320073,332938.8957230773,total_spend
2019-06-04,173687.8622037521,110476.11872051132,239524.0105156265,total_spend
2019-06-05,148855.01920459064,82728.91358742799,217609.91020562523,total_spend
2019-06-06,166680.7870962898,93932.03051375035,230008.99003693304,total_spend
2019-06-07,169955.30973531862,100058.63440748848,237061.97991375488,total_spend
2019-06-08,216935.69839098217,147923.81974675864,287273.4109441076,total_spend
2019-06-09,256476.67792969965,189365.7037532175,321442.9810624372,total_spend
2019-06-10,265877.7129336745,200163.3881608717,333070.5052949778,total_spend
2019-06-11,176557.86027301452,109265.15655266405,246450.37344325084,total_spend
2019-06-12,150379.5613479717,86442.55254901364,216610.70214515665,total_spend
2019-06-13,166917.20165529335,94600.20018875966,236900.11948368992,total_spend
2019-06-14,168984.0133732721,102463.15622231523,233393.4433257437,total_spend
2019-06-15,214858.5654279084,148094.661120076,282479.6032771389,total_spend
2019-06-16,253414.91369308197,184781.645402052,317801.0343300956,total_spend
2019-06-17,261969.27081134566,197855.3624130539,330697.42647267,total_spend
2019-06-18,171954.45447131776,103777.00917622236,235917.84432072224,total_spend
2019-06-19,145243.338717409,78909.86069472125,212080.0231153522,total_spend
2019-06-20,161417.14600218539,96839.88252178671,231543.94101920348,total_spend
2019-06-21,163292.16412066342,91838.54704728175,231212.1981135391,total_spend
2019-06-22,209146.13844135663,142564.93386399286,274694.3736069971,total_spend
2019-06-23,247848.4194428564,181936.3864696167,309115.4450290026,total_spend
2019-06-24,256706.7212487228,189904.66698743976,320968.5818991831,total_spend
2019-06-25,167141.7555311495,98933.1601433115,231272.52935943982,total_spend
2019-06-26,141010.95956417307,78354.03672108139,203923.0377102879,total_spend
2019-06-27,157877.15138094564,87648.81210040094,225225.84254790106,total_spend
2019-06-28,160535.6884157617,92497.47932419549,228263.51087482015,total_spend
2019-06-29,207241.37061599424,143111.86524832962,278860.5869938679,total_spend
2019-06-30,246839.15302081563,186057.4364574681,314532.39787503466,total_spend
2019-07-01,256611.51555914487,192211.87058418593,328785.8503897931,total_spend
2019-07-02,167953.7332934082,100372.21382517759,236338.1317567403,total_spend
2019-07-03,142698.25253593433,78295.25631688636,208325.2992719717,total_spend
